facility_id,facility_name,state,hospital_type,hospital_ownership,emergency_services,hospital_overall_rating,COMP_HIP_KNEE,MORT_30_AMI,MORT_30_HF,MORT_30_PN,H_CLEAN_HSP_A_P,H_COMP_1_A_P,H_COMP_2_A_P,H_COMP_5_A_P,H_COMP_6_Y_P,H_HSP_RATING_9_10,H_QUIET_HSP_A_P,H_RECMND_DY,READM_30_AMI,READM_30_HF,READM_30_PN,composite_satisfaction_score,performance_tier,satisfaction_tier,IMM_3,OP_18a,OP_18b,OP_22,OP_23,avg_er_wait_minutes,er_inefficiency_flag,median_income,poverty_rate,unemployment_rate,pct_uninsured,pct_college_educated,log_median_income,pop_density_proxy,deprivation_index,pct_metro,pct_rural,avg_rucc_score,gnrl_fac_type_cd,cbsa_cd,bed_count,bed_size_category,log_bed_count,is_large_hospital,high_poverty_area,log_er_wait,rating_squared,state_avg_satisfaction,hospital_type_enc,hospital_ownership_enc,emergency_services_enc
010112,WHITFIELD REGIONAL HOSPITAL,AL,Acute Care Hospitals,Government - Hospital District or Authority,Yes,2.0,3.5,12.1,10.9,16.0,72.0,74.0,82.0,49.0,81.0,62.0,62.0,59.0,13.6,20.4,15.0,67.62,Low Performer,Medium,59.0,126.0,120.0,0.0,58.0,120.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,99901,99.0,Medium (50-150),4.605170185988092,0,1,4.795790545596741,4.0,73.4959,2,2,1
010113,MOBILE INFIRMARY MEDICAL CENTER,AL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,4.0,12.0,11.6,19.6,64.0,77.0,79.0,62.0,86.0,65.0,57.0,64.0,13.9,21.3,15.0,69.25,Low Performer,Medium,68.0,188.0,185.0,4.0,,185.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,33660,669.0,Major (500+),6.507277712385012,1,1,5.225746673713202,4.0,73.4959,2,11,1
010114,"MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM",AL,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,12.5,13.6,70.0,72.0,80.0,57.0,80.0,70.0,69.0,69.0,13.6,19.5,15.7,70.88,Average,Medium,,150.0,149.0,2.0,71.0,149.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,13820,310.0,Very Large (300-500),5.739792912179234,1,1,5.0106352940962555,9.0,73.4959,2,2,1
010118,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,AL,Acute Care Hospitals,Proprietary,Yes,2.0,3.5,12.1,10.5,18.0,71.0,77.0,80.0,59.0,75.0,53.0,70.0,46.0,13.6,18.3,17.3,66.38,Low Performer,Medium,74.0,172.0,170.0,2.0,50.0,170.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,99901,214.0,Large (150-300),5.3706380281276624,0,1,5.14166355650266,4.0,73.4959,2,6,1
010120,MONROE COUNTY HOSPITAL,AL,Acute Care Hospitals,Government - Hospital District or Authority,Yes,1.0,3.5,12.1,15.2,21.2,76.0,82.0,81.0,61.0,81.0,63.0,72.0,60.0,13.6,20.1,16.5,72.0,Low Performer,Medium,51.0,133.0,126.0,2.0,50.0,126.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,99901,94.0,Medium (50-150),4.553876891600541,0,1,4.844187086458591,1.0,73.4959,2,2,1
010125,LAKELAND COMMUNITY HOSPITAL,AL,Acute Care Hospitals,Proprietary,Yes,3.0,3.5,12.1,15.1,14.0,84.0,85.0,83.0,64.0,90.0,75.0,76.0,73.0,13.6,19.8,15.4,78.75,Average,High,59.0,103.0,98.0,2.0,,98.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,99901,49.0,Small (<50),3.912023005428146,0,1,4.59511985013459,9.0,73.4959,2,6,1
010126,TROY REGIONAL MEDICAL CENTER,AL,Acute Care Hospitals,Government - Federal,Yes,4.0,3.5,12.1,12.3,17.8,74.0,81.0,83.0,59.0,84.0,72.0,70.0,71.0,13.6,20.4,15.8,74.25,High Performer,Medium,87.0,114.0,110.0,1.0,,110.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,99901,97.0,Medium (50-150),4.584967478670572,0,1,4.709530201312334,16.0,73.4959,2,1,1
010128,JACKSON MEDICAL CENTER,AL,Acute Care Hospitals,Proprietary,Yes,3.0,3.5,12.1,11.5,16.2,94.0,89.0,80.0,77.0,90.0,86.0,84.0,86.0,13.6,19.6,15.9,85.75,Average,High,27.0,133.0,123.0,6.0,,123.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,99901,35.0,Small (<50),3.58351893845611,0,1,4.820281565605037,9.0,73.4959,2,6,1
010129,NORTH BALDWIN INFIRMARY,AL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,13.6,18.5,87.0,87.0,89.0,71.0,89.0,82.0,71.0,80.0,13.6,19.4,16.5,82.0,Average,High,47.0,190.0,183.0,4.0,,183.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,19300,78.0,Medium (50-150),4.3694478524670215,0,1,5.214935757608986,9.0,73.4959,2,11,1
010130,ST VINCENT'S ST CLAIR,AL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,12.7,18.0,71.0,82.0,77.0,61.0,88.0,75.0,62.0,73.0,13.6,20.8,16.5,73.62,Average,Medium,76.0,163.0,156.0,,,156.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,13820,40.0,Small (<50),3.713572066704308,0,1,5.056245805348308,9.0,73.4959,2,11,1
010131,CRESTWOOD MEDICAL CENTER,AL,Acute Care Hospitals,Proprietary,Yes,3.0,4.1,11.3,14.2,18.6,62.0,77.0,77.0,56.0,80.0,62.0,63.0,68.0,15.1,21.3,17.4,68.12,Average,Medium,48.0,166.0,166.0,0.0,,166.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,26620,147.0,Medium (50-150),4.997212273764115,0,1,5.117993812416755,9.0,73.4959,2,6,1
010138,HILL HOSPITAL OF SUMTER COUNTY,AL,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,11.0,141.0,140.0,2.0,,140.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,99901,33.0,Small (<50),3.5263605246161616,0,1,4.948759890378168,9.0,73.4959,2,2,1
010139,BAPTIST HEALTH BROOKWOOD HOSPITAL,AL,Acute Care Hospitals,Proprietary,Yes,3.0,3.5,13.2,11.6,16.2,62.0,72.0,79.0,54.0,82.0,60.0,55.0,58.0,13.2,19.7,14.8,65.25,Average,Medium,69.0,156.0,155.0,2.0,,155.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,13820,595.0,Major (500+),6.39024066706535,1,1,5.049856007249537,9.0,73.4959,2,6,1
010144,SPRINGHILL MEDICAL CENTER,AL,Acute Care Hospitals,Proprietary,Yes,3.0,3.8,13.0,13.4,15.7,55.0,71.0,77.0,54.0,87.0,68.0,58.0,72.0,13.6,20.2,15.7,67.75,Average,Medium,89.0,147.0,146.0,2.0,62.0,146.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,33660,263.0,Large (150-300),5.575949103146316,0,1,4.990432586778736,9.0,73.4959,2,6,1
010148,EVERGREEN MEDICAL CENTER,AL,Acute Care Hospitals,Proprietary,Yes,3.0,3.5,12.1,9.8,21.3,75.0,79.0,91.0,65.0,86.0,69.0,71.0,72.0,13.6,19.3,16.3,76.0,Average,High,7.0,131.0,124.0,2.0,,124.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,99901,44.0,Small (<50),3.8066624897703196,0,1,4.8283137373023015,9.0,73.4959,2,6,1
010149,BAPTIST MEDICAL CENTER EAST,AL,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4.0,3.5,11.9,10.4,16.3,68.0,77.0,78.0,60.0,87.0,74.0,62.0,76.0,13.7,21.6,16.6,72.75,High Performer,Medium,94.0,244.0,238.0,6.0,43.0,238.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,33860,150.0,Medium (50-150),5.017279836814924,0,1,5.476463551931511,16.0,73.4959,2,2,1
01014F,BIRMINGHAM VA MEDICAL CENTER,AL,Acute Care - Veterans Administration,Veterans Health Administration,Yes,4.0,3.8,12.3,8.4,13.5,71.0,81.0,84.0,73.0,88.0,78.0,63.0,71.0,13.8,19.4,15.2,76.12,High Performer,High,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,,13820,479.0,Very Large (300-500),6.173786103901937,1,1,,16.0,73.4959,1,8,1
010150,THE HEALTH CARE AUTHORITY OF THE CITY OF GREENVILLE- LV STABLER HOSPITAL,AL,Acute Care Hospitals,Proprietary,Yes,3.0,3.5,12.1,11.5,16.2,72.0,81.0,79.0,61.0,77.0,66.0,61.0,57.0,13.6,19.6,15.9,69.25,Average,Medium,31.0,130.0,125.0,1.0,,125.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,99901,72.0,Medium (50-150),4.290459441148391,0,1,4.836281906951478,9.0,73.4959,2,6,1
010157,NORTH ALABAMA SHOALS HOSPITAL,AL,Acute Care Hospitals,Proprietary,Yes,3.0,3.5,12.1,11.5,16.2,82.0,92.0,88.0,74.0,88.0,89.0,90.0,90.0,13.6,19.6,15.9,86.62,Average,High,62.0,109.0,102.0,1.0,,102.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,22520,198.0,Large (150-300),5.293304824724492,0,1,4.634728988229636,9.0,73.4959,2,6,1
010158,RUSSELLVILLE HOSPITAL,AL,Acute Care Hospitals,Proprietary,Yes,4.0,3.9,12.1,11.5,16.4,72.0,70.0,80.0,66.0,82.0,68.0,61.0,65.0,13.6,19.6,16.4,70.5,High Performer,Medium,72.0,106.0,103.0,1.0,,103.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,99901,100.0,Medium (50-150),4.61512051684126,0,1,4.6443908991413725,16.0,73.4959,2,6,1
010164,COOSA VALLEY MEDICAL CENTER,AL,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,12.5,18.9,66.0,77.0,84.0,58.0,87.0,69.0,68.0,66.0,13.6,20.0,18.0,71.88,Average,Medium,90.0,127.0,122.0,0.0,,122.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,99901,168.0,Large (150-300),5.1298987149230735,0,1,4.812184355372417,9.0,73.4959,2,2,1
010168,JACK HUGHSTON MEMORIAL HOSPITAL,AL,Acute Care Hospitals,Government - State,Yes,4.0,3.7,12.1,11.5,16.2,76.0,86.0,84.0,71.0,86.0,86.0,77.0,88.0,13.6,19.6,15.9,81.75,High Performer,High,41.0,128.0,123.0,1.0,,123.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,17980,70.0,Medium (50-150),4.2626798770413155,0,1,4.820281565605037,16.0,73.4959,2,4,1
010169,ATMORE COMMUNITY HOSPITAL,AL,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,10.5,18.7,75.0,81.0,88.0,66.0,87.0,68.0,75.0,63.0,13.6,20.4,15.9,75.38,Average,High,66.0,126.0,123.0,3.0,,123.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,99901,49.0,Small (<50),3.912023005428146,0,1,4.820281565605037,9.0,73.4959,2,2,1
010173,ST VINCENT'S CHILTON,AL,Acute Care Hospitals,Voluntary non-profit - Church,Yes,3.0,3.5,12.1,11.5,16.4,59.0,90.0,82.0,71.0,92.0,86.0,76.0,87.0,13.6,19.6,15.6,80.38,Average,High,78.0,177.0,164.0,,73.0,164.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,01,13820,30.0,Small (<50),3.4339872044851463,0,1,5.10594547390058,9.0,73.4959,2,9,1
01019F,VA CENTRAL ALABAMA HEALTHCARE SYSTEM - MONTGOMERY,AL,Acute Care - Veterans Administration,Veterans Health Administration,Yes,4.0,3.5,12.1,8.5,14.0,78.0,85.0,86.0,66.0,85.0,80.0,69.0,70.0,13.6,18.9,15.7,77.38,High Performer,High,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,,33860,285.0,Large (150-300),5.655991810819852,0,1,,16.0,73.4959,1,8,1
01021F,TUSCALOOSA VA MEDICAL CENTER,AL,Acute Care - Veterans Administration,Veterans Health Administration,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,,46220,928.0,Major (500+),6.834108738813838,1,1,,9.0,73.4959,1,8,0
010779,BULLOCK COUNTY HOSPITAL,AL,Rural Emergency Hospital,Proprietary,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,,99901,1.0,Small (<50),0.6931471805599453,0,1,,9.0,73.4959,7,6,1
010780,EAMC - LANIER,AL,Rural Emergency Hospital,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,,99901,1.0,Small (<50),0.6931471805599453,0,1,,9.0,73.4959,7,2,1
010781,J PAUL JONES HOSPITAL,AL,Rural Emergency Hospital,Government - Local,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,,99901,1.0,Small (<50),0.6931471805599453,0,1,,9.0,73.4959,7,3,1
011300,WASHINGTON COUNTY HOSPITAL,AL,Critical Access Hospitals,Government - Local,Yes,3.0,3.5,12.1,11.5,16.2,79.0,82.0,78.0,56.0,92.0,80.0,62.0,87.0,13.6,19.6,15.9,77.0,Average,High,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,11,99901,25.0,Small (<50),3.258096538021482,0,1,,9.0,73.4959,4,3,1
011302,RED BAY HOSPITAL,AL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,16.2,93.0,92.0,91.0,62.0,94.0,76.0,70.0,84.0,13.6,19.6,16.1,82.75,Average,High,61.0,133.0,131.0,1.0,,131.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,11,99901,25.0,Small (<50),3.258096538021482,0,1,4.882801922586371,9.0,73.4959,4,2,1
011304,OCHSNER CHOCTAW GENERAL,AL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,89.0,92.0,95.0,80.0,82.0,72.0,76.0,67.0,13.6,19.6,15.9,81.62,Average,High,90.0,130.0,121.0,1.0,,121.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,11,99901,25.0,Small (<50),3.258096538021482,0,1,4.804021044733257,9.0,73.4959,4,11,1
011305,ST VINCENTS BLOUNT,AL,Critical Access Hospitals,Voluntary non-profit - Private,No,3.0,3.5,12.1,11.5,19.1,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.8,72.88,Average,Medium,74.0,142.0,133.0,2.0,,133.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,11,13820,25.0,Small (<50),3.258096538021482,0,1,4.897839799950911,9.0,73.4959,4,11,0
011306,TANNER MEDICAL CENTER-EAST ALABAMA,AL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,15.7,92.0,91.0,91.0,77.0,90.0,81.0,93.0,88.0,13.6,19.6,16.2,87.88,Average,High,88.0,100.0,94.0,0.0,,94.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,11,99901,15.0,Small (<50),2.772588722239781,0,1,4.553876891600541,9.0,73.4959,4,2,1
011307,MEDICAL CENTER BARBOUR,AL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,33.0,183.0,170.0,8.0,27.0,170.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,11,99901,35.0,Small (<50),3.58351893845611,0,1,5.14166355650266,9.0,73.4959,4,2,1
011308,CRENSHAW COMMUNITY HOSPITAL,AL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,114.0,117.0,,,117.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,11,99901,35.0,Small (<50),3.58351893845611,0,1,4.770684624465665,9.0,73.4959,4,2,1
011309,WIREGRASS MEDICAL CENTER,AL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,59.0,59.0,,,59.0,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,11,20020,35.0,Small (<50),3.58351893845611,0,1,4.0943445622221,9.0,73.4959,4,2,1
013300,THE CHILDREN'S HOSPITAL OF ALABAMA,AL,Childrens,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,06,13820,332.0,Very Large (300-500),5.808142489980444,1,1,,9.0,73.4959,3,11,1
013301,USA HEALTH CHILDREN'S & WOMEN'S HOSPITAL,AL,Childrens,Government - State,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,06,33660,152.0,Large (150-300),5.030437921392435,0,1,,9.0,73.4959,3,4,1
014000,HILL CREST BEHAVIORAL HEALTH SERVICES,AL,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,04,13820,94.0,Medium (50-150),4.553876891600541,0,1,,9.0,73.4959,6,6,0
014006,MOUNTAIN VIEW HOSPITAL,AL,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,04,23460,68.0,Medium (50-150),4.23410650459726,0,1,,9.0,73.4959,6,6,0
014007,BRYCE HOSPITAL,AL,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,04,46220,268.0,Large (150-300),5.594711379601839,0,1,,9.0,73.4959,6,4,0
014012,MARY S HARPER GERIATRIC PSYCHIATRY CENTER,AL,Psychiatric,Government - State,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,04,46220,96.0,Medium (50-150),4.574710978503383,0,1,,9.0,73.4959,6,4,1
014014,BAYPOINTE BEHAVIORAL HEALTH,AL,Psychiatric,Voluntary non-profit - Other,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,04,33660,74.0,Medium (50-150),4.31748811353631,0,1,,9.0,73.4959,6,10,1
014015,BEACON CHILDREN'S HOSPITAL,AL,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,04,99901,28.0,Small (<50),3.367295829986474,0,1,,9.0,73.4959,6,6,0
014016,"SANCTUARY AT THE WOODLANDS, THE",AL,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,04,99901,40.0,Small (<50),3.713572066704308,0,1,,9.0,73.4959,6,6,0
014017,EASTPOINTE HOSPITAL,AL,Psychiatric,Voluntary non-profit - Other,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,04,19300,66.0,Medium (50-150),4.204692619390966,0,1,,9.0,73.4959,6,10,0
014018,UNITY PSYCHIATRIC CARE - HUNTSVILLE,AL,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0,54943,15.8,3.5,10.1,27.2,10.914069763697203,5.4943,0.319,60,40,3.8,04,26620,20.0,Small (<50),3.044522437723423,0,1,,9.0,73.4959,6,6,0
020001,PROVIDENCE ALASKA MEDICAL CENTER,AK,Acute Care Hospitals,Voluntary non-profit - Church,Yes,3.0,3.4,10.9,10.8,15.9,72.0,76.0,76.0,58.0,90.0,71.0,47.0,77.0,12.0,17.9,15.7,70.88,Average,Medium,68.0,191.0,188.0,3.0,64.0,188.0,0,82380,10.1,5.1,12.9,32.3,11.319110106785054,8.238,0.532,38,62,5.2,01,11260,401.0,Very Large (300-500),5.996452088619021,1,0,5.241747015059643,9.0,73.4232,2,9,1
020006,MAT-SU REGIONAL MEDICAL CENTER,AK,Acute Care Hospitals,Voluntary non-profit - Other,Yes,3.0,4.4,13.2,15.5,17.6,71.0,80.0,78.0,62.0,90.0,71.0,59.0,69.0,14.3,18.3,15.0,72.5,Average,Medium,51.0,142.0,136.0,0.0,50.0,136.0,0,82380,10.1,5.1,12.9,32.3,11.319110106785054,8.238,0.532,38,62,5.2,01,11260,74.0,Medium (50-150),4.31748811353631,0,0,4.919980925828125,9.0,73.4232,2,10,1
020008,BARTLETT REGIONAL HOSPITAL,AK,Acute Care Hospitals,Government - Local,Yes,4.0,3.5,12.1,10.8,13.0,74.0,83.0,87.0,71.0,89.0,82.0,68.0,80.0,13.6,19.9,15.3,79.25,High Performer,High,83.0,168.0,163.0,1.0,75.0,163.0,0,82380,10.1,5.1,12.9,32.3,11.319110106785054,8.238,0.532,38,62,5.2,01,99902,57.0,Medium (50-150),4.060443010546419,0,0,5.099866427824199,16.0,73.4232,2,3,1
020012,FAIRBANKS MEMORIAL HOSPITAL,AK,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,3.3,12.5,18.2,22.8,74.0,78.0,76.0,55.0,87.0,69.0,51.0,69.0,13.8,17.6,15.7,69.88,Low Performer,Medium,92.0,175.0,170.0,1.0,71.0,170.0,0,82380,10.1,5.1,12.9,32.3,11.319110106785054,8.238,0.532,38,62,5.2,01,21820,162.0,Large (150-300),5.093750200806762,0,0,5.14166355650266,4.0,73.4232,2,11,1
020017,ALASKA REGIONAL HOSPITAL,AK,Acute Care Hospitals,Proprietary,Yes,1.0,3.9,14.6,9.9,18.3,70.0,77.0,76.0,58.0,85.0,68.0,61.0,68.0,13.3,21.9,17.4,70.38,Low Performer,Medium,47.0,130.0,129.0,0.0,,129.0,0,82380,10.1,5.1,12.9,32.3,11.319110106785054,8.238,0.532,38,62,5.2,01,11260,250.0,Large (150-300),5.5254529391317835,0,0,4.867534450455582,1.0,73.4232,2,6,1
020018,YUKON KUSKOKWIM DELTA REG HOSPITAL,AK,Acute Care Hospitals,Tribal,Yes,5.0,3.5,12.1,12.4,14.5,58.0,74.0,76.0,57.0,81.0,59.0,59.0,65.0,13.6,19.4,14.4,66.12,High Performer,Medium,94.0,,,,,,0,82380,10.1,5.1,12.9,32.3,11.319110106785054,8.238,0.532,38,62,5.2,01,99902,50.0,Small (<50),3.9318256327243257,0,0,,25.0,73.4232,2,7,1
020024,CENTRAL PENINSULA GENERAL HOSPITAL,AK,Acute Care Hospitals,Voluntary non-profit - Other,Yes,2.0,3.7,12.1,12.6,16.7,74.0,79.0,78.0,60.0,89.0,74.0,55.0,77.0,13.6,24.1,16.0,73.25,Low Performer,Medium,19.0,153.0,152.0,1.0,,152.0,0,82380,10.1,5.1,12.9,32.3,11.319110106785054,8.238,0.532,38,62,5.2,01,99902,49.0,Small (<50),3.912023005428146,0,0,5.030437921392435,4.0,73.4232,2,10,1
020026,ALASKA NATIVE MEDICAL CENTER,AK,Acute Care Hospitals,Government - Federal,Yes,2.0,4.4,11.9,13.5,13.7,67.0,72.0,73.0,63.0,85.0,59.0,46.0,62.0,12.9,20.9,15.4,65.88,Low Performer,Medium,94.0,133.0,124.0,3.0,,124.0,0,82380,10.1,5.1,12.9,32.3,11.319110106785054,8.238,0.532,38,62,5.2,01,11260,167.0,Large (150-300),5.123963979403259,0,0,4.8283137373023015,4.0,73.4232,2,1,1
