facility_id,facility_name,state,hospital_type,performance_tier,predicted_satisfaction_v3,actual_satisfaction,residual,overperforming,median_income,poverty_rate,deprivation_index,bed_count,pct_metro
030146,HONORHEALTH SONORAN CROSSING MEDICAL CENTER,AZ,Acute Care Hospitals,High Performer,71.34,78.5,7.16,1,68138,12.9,0.239,70.0,88
030147,BANNER OCOTILLO MEDICAL CENTER,AZ,Acute Care Hospitals,Average,70.73,71.0,0.27,1,68138,12.9,0.239,94.0,88
030148,NORTHWEST MEDICAL CENTER SAHUARITA,AZ,Acute Care Hospitals,Average,70.96,67.25,-3.71,0,68138,12.9,0.239,18.0,88
030152,EXCEPTIONAL COMMUNITY HOSPITAL - MARICOPA,AZ,Acute Care Hospitals,Average,74.37,74.0,-0.37,0,68138,12.9,0.239,9.0,88
030153,EAST VALLEY ER & HOSPITAL,AZ,Acute Care Hospitals,Average,73.88,72.88,-1.0,0,68138,12.9,0.239,14.0,88
030154,EXCEPTIONAL COMMUNITY HOSPITAL YUMA,AZ,Acute Care Hospitals,Average,77.27,81.38,4.11,1,68138,12.9,0.239,9.0,88
030155,EXCEPTIONAL COMMUNITY HOSPITAL BULLHEAD CITY,AZ,Acute Care Hospitals,Average,74.33,72.88,-1.45,0,68138,12.9,0.239,8.0,88
030195,KAYENTA ALTERNATIVE RURAL HOSPITAL,AZ,Acute Care Hospitals,Average,70.1,72.88,2.78,1,68138,12.9,0.239,10.0,88
03033F,VA NORTHERN ARIZONA HEALTHCARE SYSTEM,AZ,Acute Care - Veterans Administration,High Performer,76.47,76.62,0.15,1,68138,12.9,0.239,225.0,88
031300,WICKENBURG COMMUNITY HOSPITAL,AZ,Critical Access Hospitals,Average,77.36,78.0,0.64,1,68138,12.9,0.239,19.0,88
031301,BENSON HOSPITAL,AZ,Critical Access Hospitals,Average,75.55,79.5,3.95,1,68138,12.9,0.239,22.0,88
031302,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",AZ,Critical Access Hospitals,Average,74.93,72.88,-2.05,0,68138,12.9,0.239,24.0,88
031304,PAGE HOSPITAL,AZ,Critical Access Hospitals,Average,75.8,79.38,3.58,1,68138,12.9,0.239,25.0,88
031305,HOPI HEALTH CARE CENTER,AZ,Critical Access Hospitals,Average,73.77,72.88,-0.89,0,68138,12.9,0.239,15.0,88
031307,PARKER INDIAN HEALTH CENTER,AZ,Critical Access Hospitals,Average,72.43,72.88,0.45,1,68138,12.9,0.239,20.0,88
031308,HUHU KAM MEMORIAL HOSPITAL,AZ,Critical Access Hospitals,Average,74.05,72.88,-1.17,0,68138,12.9,0.239,15.0,88
031309,SAGE MEMORIAL HOSPITAL,AZ,Critical Access Hospitals,Average,73.38,71.75,-1.63,0,68138,12.9,0.239,25.0,88
031311,LITTLE COLORADO MEDICAL CENTER,AZ,Critical Access Hospitals,Average,73.9,70.25,-3.65,0,68138,12.9,0.239,25.0,88
031312,COPPER QUEEN COMMUNITY HOSPITAL,AZ,Critical Access Hospitals,Average,76.26,81.0,4.74,1,68138,12.9,0.239,14.0,88
031313,HOLY CROSS HOSPITAL,AZ,Critical Access Hospitals,Average,73.54,78.12,4.58,1,68138,12.9,0.239,25.0,88
031314,COBRE VALLEY REGIONAL MEDICAL CENTER,AZ,Critical Access Hospitals,Low Performer,71.02,70.38,-0.64,0,68138,12.9,0.239,25.0,88
031315,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,AZ,Critical Access Hospitals,Average,76.7,79.38,2.68,1,68138,12.9,0.239,25.0,88
031317,LA PAZ REGIONAL HOSPITAL,AZ,Critical Access Hospitals,Low Performer,70.99,68.25,-2.74,0,68138,12.9,0.239,25.0,88
031318,BANNER PAYSON MEDICAL CENTER,AZ,Critical Access Hospitals,High Performer,73.96,72.88,-1.08,0,68138,12.9,0.239,44.0,88
031319,MT. GRAHAM REGIONAL MEDICAL CENTER,AZ,Critical Access Hospitals,Average,75.97,74.5,-1.47,0,68138,12.9,0.239,25.0,88
031320,SAN CARLOS APACHE HEALTHCARE CORPORATION,AZ,Critical Access Hospitals,Average,73.31,72.88,-0.43,0,68138,12.9,0.239,12.0,88
033302,PHOENIX CHILDREN'S HOSPITAL,AZ,Childrens,Average,72.37,72.88,0.51,1,68138,12.9,0.239,435.0,88
034004,BANNER BEHAVIORAL HEALTH HOSPITAL,AZ,Psychiatric,Average,72.77,72.88,0.11,1,68138,12.9,0.239,156.0,88
034013,COLLEGE MEDICAL CENTER PHOENIX,AZ,Psychiatric,Average,72.73,72.88,0.15,1,68138,12.9,0.239,127.0,88
034020,HAVEN BEHAVIORAL HOSPITAL OF PHOENIX,AZ,Psychiatric,Average,72.61,72.88,0.27,1,68138,12.9,0.239,57.0,88
034021,ARIZONA STATE HOSPITAL,AZ,Psychiatric,Average,72.63,72.88,0.25,1,68138,12.9,0.239,475.0,88
034022,SONORA BEHAVIORAL HEALTH HOSPITAL,AZ,Psychiatric,Average,72.39,72.88,0.49,1,68138,12.9,0.239,140.0,88
034023,THE GUIDANCE CENTER,AZ,Psychiatric,Average,73.21,72.88,-0.33,0,68138,12.9,0.239,16.0,88
034024,AURORA BEHAVIORAL HEALTH SYSTEM,AZ,Psychiatric,Average,72.78,72.88,0.1,1,68138,12.9,0.239,100.0,88
034025,THE HEALING PLACE,AZ,Psychiatric,Average,72.58,72.88,0.3,1,68138,12.9,0.239,16.0,88
034026,VALLEY HOSPITAL,AZ,Psychiatric,Average,72.71,72.88,0.17,1,68138,12.9,0.239,122.0,88
034027,CHANGEPOINT PSYCHIATRIC HOSPITAL,AZ,Psychiatric,Average,73.21,72.88,-0.33,0,68138,12.9,0.239,16.0,88
034028,AURORA BEHAVIORAL HEALTHCARE-TEMPE,AZ,Psychiatric,Average,72.62,72.88,0.26,1,68138,12.9,0.239,138.0,88
034029,OASIS BEHAVIORAL HEALTH HOSPITAL,AZ,Psychiatric,Average,72.6,72.88,0.28,1,68138,12.9,0.239,146.0,88
034030,PALO VERDE BEHAVIORAL HEALTH,AZ,Psychiatric,Average,72.75,72.88,0.13,1,68138,12.9,0.239,84.0,88
034031,QUAIL RUN BEHAVIORAL HEALTH,AZ,Psychiatric,Average,72.83,72.88,0.05,1,68138,12.9,0.239,102.0,88
034032,COPPER SPRINGS EAST- GILBERT,AZ,Psychiatric,Average,72.56,72.88,0.32,1,68138,12.9,0.239,72.0,88
034033,EL DORADO SPRINGS,AZ,Psychiatric,Average,72.63,72.88,0.25,1,68138,12.9,0.239,36.0,88
034034,DESTINY SPRINGS HEALTHCARE,AZ,Psychiatric,Average,72.89,72.88,-0.01,0,68138,12.9,0.239,95.0,88
034035,AVENIR BEHAVIORAL HEALTH CENTER,AZ,Psychiatric,Average,72.66,72.88,0.22,1,68138,12.9,0.239,32.0,88
034038,"PHOENIX MEDICAL PSYCHIATRIC HOSPITAL, LLC",AZ,Psychiatric,Average,72.81,72.88,0.07,1,68138,12.9,0.239,94.0,88
034040,VIA LINDA BEHAVIORAL HOSPITAL,AZ,Psychiatric,Average,72.71,72.88,0.17,1,68138,12.9,0.239,120.0,88
034041,AGAVE RIDGE BEHAVIORAL HOSPITAL,AZ,Psychiatric,Average,72.78,72.88,0.1,1,68138,12.9,0.239,100.0,88
040001,SILOAM SPRINGS REGIONAL HOSPITAL,AR,Acute Care Hospitals,Average,73.32,73.25,-0.07,0,51956,16.2,0.416,73.0,54
040002,JOHNSON REGIONAL MEDICAL CENTER,AR,Acute Care Hospitals,High Performer,73.89,75.25,1.36,1,51956,16.2,0.416,90.0,54
040004,WASHINGTON REGIONAL MEDICAL CENTER,AR,Acute Care Hospitals,High Performer,71.77,72.38,0.61,1,51956,16.2,0.416,425.0,54
040007,CHI-ST VINCENT INFIRMARY,AR,Acute Care Hospitals,Average,69.38,67.38,-2.0,0,51956,16.2,0.416,615.0,54
040010,MERCY HOSPITAL NORTHWEST ARKANSAS,AR,Acute Care Hospitals,High Performer,74.57,74.25,-0.32,0,51956,16.2,0.416,275.0,54
040011,CHAMBERS MEMORIAL HOSPITAL,AR,Acute Care Hospitals,High Performer,75.01,73.5,-1.51,0,51956,16.2,0.416,42.0,54
040014,WHITE COUNTY MEDICAL CENTER,AR,Acute Care Hospitals,Low Performer,70.11,68.5,-1.61,0,51956,16.2,0.416,571.0,54
040016,University of Arkansas Medical Sciences,AR,Acute Care Hospitals,Low Performer,71.01,71.0,-0.01,0,51956,16.2,0.416,450.0,54
040017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,AR,Acute Care Hospitals,Low Performer,70.8,71.38,0.58,1,51956,16.2,0.416,174.0,54
040018,BAPTIST HEALTH - VAN BUREN,AR,Acute Care Hospitals,Average,74.16,72.88,-1.28,0,51956,16.2,0.416,103.0,54
040019,FORREST CITY MEDICAL CENTER,AR,Acute Care Hospitals,Average,74.22,76.75,2.53,1,51956,16.2,0.416,118.0,54
040020,ST BERNARDS MEDICAL CENTER,AR,Acute Care Hospitals,Low Performer,71.54,72.88,1.34,1,51956,16.2,0.416,440.0,54
040022,NORTHWEST MEDICAL CENTER-SPRINGDALE,AR,Acute Care Hospitals,Average,69.17,69.75,0.58,1,51956,16.2,0.416,414.0,54
040026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,AR,Acute Care Hospitals,Average,71.6,71.75,0.15,1,51956,16.2,0.416,282.0,54
040027,BAXTER HEALTH,AR,Acute Care Hospitals,Low Performer,70.95,71.5,0.55,1,51956,16.2,0.416,268.0,54
040029,"CONWAY REGIONAL MEDICAL CENTER, INC",AR,Acute Care Hospitals,Low Performer,70.48,71.75,1.27,1,51956,16.2,0.416,150.0,54
040036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,AR,Acute Care Hospitals,Low Performer,72.44,60.88,-11.56,0,51956,16.2,0.416,225.0,54
040039,ARKANSAS METHODIST MEDICAL CENTER,AR,Acute Care Hospitals,Low Performer,69.62,69.38,-0.24,0,51956,16.2,0.416,129.0,54
040041,ST MARYS REGIONAL MEDICAL CENTER,AR,Acute Care Hospitals,High Performer,68.64,66.25,-2.39,0,51956,16.2,0.416,170.0,54
040050,OUACHITA COUNTY MEDICAL CENTER,AR,Acute Care Hospitals,Low Performer,74.75,72.25,-2.5,0,51956,16.2,0.416,49.0,54
040051,BAPTIST HEALTH MEDICAL CENTER-DREW COUNTY,AR,Acute Care Hospitals,Low Performer,77.68,70.75,-6.93,0,51956,16.2,0.416,60.0,54
040055,BAPTIST HEALTH - FORT SMITH,AR,Acute Care Hospitals,Low Performer,68.31,67.75,-0.56,0,51956,16.2,0.416,492.0,54
040062,MERCY HOSPITAL FORT SMITH,AR,Acute Care Hospitals,Average,71.64,70.0,-1.64,0,51956,16.2,0.416,360.0,54
040067,MAGNOLIA REGIONAL MEDICAL CENTER,AR,Acute Care Hospitals,Low Performer,75.4,75.38,-0.02,0,51956,16.2,0.416,70.0,54
040069,GREAT RIVER MEDICAL CENTER,AR,Acute Care Hospitals,Low Performer,68.85,64.75,-4.1,0,51956,16.2,0.416,168.0,54
040071,JEFFERSON REGIONAL MEDICAL CENTER,AR,Acute Care Hospitals,Low Performer,67.08,68.12,1.04,1,51956,16.2,0.416,300.0,54
040072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,AR,Acute Care Hospitals,Average,79.63,82.0,2.37,1,51956,16.2,0.416,49.0,54
040076,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,AR,Acute Care Hospitals,Average,78.07,83.12,5.05,1,51956,16.2,0.416,72.0,54
040078,NATIONAL PARK MEDICAL CENTER,AR,Acute Care Hospitals,Low Performer,65.32,64.25,-1.07,0,51956,16.2,0.416,163.0,54
040084,SALINE MEMORIAL HOSPITAL,AR,Acute Care Hospitals,Average,70.1,70.38,0.28,1,51956,16.2,0.416,177.0,54
040088,SOUTH ARKANSAS REGIONAL HOSPITAL LLC,AR,Acute Care Hospitals,Average,72.62,72.75,0.13,1,51956,16.2,0.416,149.0,54
04009F,FAYETTEVILLE AR VA MEDICAL CENTER,AR,Acute Care - Veterans Administration,High Performer,82.22,82.62,0.4,1,51956,16.2,0.416,254.0,54
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,AR,Acute Care - Veterans Administration,Low Performer,71.53,71.88,0.35,1,51956,16.2,0.416,471.0,54
040114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,AR,Acute Care Hospitals,Average,68.3,65.88,-2.42,0,51956,16.2,0.416,807.0,54
040118,"BAPTIST MEMORIAL HOSPITAL JONESBORO, INC.",AR,Acute Care Hospitals,Average,73.07,74.75,1.68,1,51956,16.2,0.416,228.0,54
040119,WHITE RIVER MEDICAL CENTER,AR,Acute Care Hospitals,Average,69.09,66.75,-2.34,0,51956,16.2,0.416,224.0,54
040132,LEVI HOSPITAL,AR,Acute Care Hospitals,Average,75.63,72.88,-2.75,0,51956,16.2,0.416,50.0,54
040134,"ARKANSAS HEART HOSPITAL, LLC",AR,Acute Care Hospitals,Average,76.23,81.12,4.89,1,51956,16.2,0.416,110.0,54
040137,ST VINCENT MEDICAL CENTER/NORTH,AR,Acute Care Hospitals,High Performer,74.47,72.5,-1.97,0,51956,16.2,0.416,69.0,54
040147,ARKANSAS SURGICAL HOSPITAL,AR,Acute Care Hospitals,Average,80.17,83.75,3.58,1,51956,16.2,0.416,47.0,54
040153,SOUTHWEST ARKANSAS REGIONAL MEDICAL CENTER LLC,AR,Acute Care Hospitals,Average,78.43,72.88,-5.55,0,51956,16.2,0.416,25.0,54
040154,BAPTIST HEALTH MEDICAL CENTER- CONWAY,AR,Acute Care Hospitals,Low Performer,73.15,76.0,2.85,1,51956,16.2,0.416,111.0,54
040156,"BAPTIST MEMORIAL HOSPITAL-CRITTENDEN, INC",AR,Acute Care Hospitals,Average,79.15,80.75,1.6,1,51956,16.2,0.416,11.0,54
040161,ARKANSAS HEART HOSPITAL-ENCORE,AR,Acute Care Hospitals,Low Performer,80.01,81.5,1.49,1,51956,16.2,0.416,25.0,54
040164,UNITY HEALTH - JACKSONVILLE,AR,Acute Care Hospitals,Average,81.43,86.12,4.69,1,51956,16.2,0.416,29.0,54
040779,ST BERNARDS FIVE RIVERS MEDICAL CENTER,AR,Rural Emergency Hospital,Average,73.35,72.88,-0.47,0,51956,16.2,0.416,1.0,54
040780,EUREKA SPRINGS HOSPITAL COMMISSION,AR,Rural Emergency Hospital,Average,73.03,72.88,-0.15,0,51956,16.2,0.416,1.0,54
040781,HELENA REGIONAL MEDICAL CENTER,AR,Rural Emergency Hospital,Average,73.03,72.88,-0.15,0,51956,16.2,0.416,48.0,54
040782,SOUTH MISSISSIPPI COUNTY REGIONAL MEDICAL CENTER,AR,Rural Emergency Hospital,Average,73.03,72.88,-0.15,0,51956,16.2,0.416,1.0,54
040783,"DEWITT HOSPITAL & NURSING HOME, INC",AR,Rural Emergency Hospital,Average,73.35,72.88,-0.47,0,51956,16.2,0.416,1.0,54
041300,MERCY HOSPITAL PARIS,AR,Critical Access Hospitals,High Performer,83.6,84.25,0.65,1,51956,16.2,0.416,13.0,54
041302,DARDANELLE REGIONAL MEDICAL CENTER,AR,Critical Access Hospitals,Average,73.6,72.88,-0.72,0,51956,16.2,0.416,35.0,54
041303,MERCY HOSPITAL OZARK,AR,Critical Access Hospitals,Average,75.44,72.62,-2.82,0,51956,16.2,0.416,25.0,54
041305,MERCY HOSPITAL WALDRON,AR,Critical Access Hospitals,Average,80.33,80.62,0.29,1,51956,16.2,0.416,24.0,54
041306,IZARD REGIONAL HOSPITAL LLC,AR,Critical Access Hospitals,Average,77.4,72.88,-4.52,0,51956,16.2,0.416,25.0,54
041307,CROSSRIDGE COMMUNITY HOSPITAL,AR,Critical Access Hospitals,Average,75.99,80.0,4.01,1,51956,16.2,0.416,25.0,54
041308,MCGEHEE HOSPITAL,AR,Critical Access Hospitals,Average,75.7,72.88,-2.82,0,51956,16.2,0.416,25.0,54
041309,LAWRENCE MEMORIAL HOSPITAL,AR,Critical Access Hospitals,Average,75.69,72.88,-2.81,0,51956,16.2,0.416,25.0,54
041310,STONE COUNTY MEDICAL CENTER,AR,Critical Access Hospitals,Average,77.01,71.25,-5.76,0,51956,16.2,0.416,25.0,54
041311,HOWARD MEMORIAL HOSPITAL,AR,Critical Access Hospitals,Average,76.33,87.5,11.17,1,51956,16.2,0.416,25.0,54
041312,BAPTIST HEALTH MEDICAL CENTER HEBER SPRINGS,AR,Critical Access Hospitals,Average,77.01,79.75,2.74,1,51956,16.2,0.416,25.0,54
041313,OZARK HEALTH,AR,Critical Access Hospitals,High Performer,75.78,72.88,-2.9,0,51956,16.2,0.416,25.0,54
041317,DALLAS COUNTY MEDICAL CENTER,AR,Critical Access Hospitals,Average,74.51,72.88,-1.63,0,51956,16.2,0.416,25.0,54
041318,MERCY HOSPITAL BOONEVILLE,AR,Critical Access Hospitals,High Performer,77.1,76.88,-0.22,0,51956,16.2,0.416,25.0,54
041320,LITTLE RIVER MEMORIAL HOSPITAL,AR,Critical Access Hospitals,Average,75.05,72.88,-2.17,0,51956,16.2,0.416,25.0,54
041321,BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,AR,Critical Access Hospitals,Average,76.63,78.38,1.75,1,51956,16.2,0.416,25.0,54
041322,BAXTER HEALTH FULTON COUNTY HOSPITAL,AR,Critical Access Hospitals,Average,75.19,72.88,-2.31,0,51956,16.2,0.416,25.0,54
041323,ASHLEY COUNTY MEDICAL CENTER,AR,Critical Access Hospitals,High Performer,77.07,76.5,-0.57,0,51956,16.2,0.416,33.0,54
041324,CHI ST VINCENT MORRILTON,AR,Critical Access Hospitals,Average,79.02,80.38,1.36,1,51956,16.2,0.416,35.0,54
041326,DELTA MEMORIAL HOSPITAL,AR,Critical Access Hospitals,Average,76.61,72.88,-3.73,0,51956,16.2,0.416,25.0,54
041327,BRADLEY COUNTY MEDICAL CENTER,AR,Critical Access Hospitals,Average,75.9,72.88,-3.02,0,51956,16.2,0.416,35.0,54
041328,CHICOT MEMORIAL MEDICAL CENTER,AR,Critical Access Hospitals,Average,77.81,79.62,1.81,1,51956,16.2,0.416,25.0,54
041329,MERCY HOSPITAL BERRYVILLE,AR,Critical Access Hospitals,Average,78.45,82.0,3.55,1,51956,16.2,0.416,25.0,54
041330,PIGGOTT COMMUNITY HOSPITAL,AR,Critical Access Hospitals,Average,76.93,77.5,0.57,1,51956,16.2,0.416,25.0,54
041331,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,AR,Critical Access Hospitals,Average,75.66,84.75,9.09,1,51956,16.2,0.416,25.0,54
041332,UNITY HEALTH - NEWPORT,AR,Critical Access Hospitals,Average,79.0,81.5,2.5,1,51956,16.2,0.416,35.0,54
041333,SEVIER COUNTY MEDICAL CENTER,AR,Critical Access Hospitals,Average,74.96,72.88,-2.08,0,51956,16.2,0.416,15.0,54
041334,MENA REGIONAL HEALTH SYSTEM,AR,Critical Access Hospitals,Average,76.94,72.88,-4.06,0,51956,16.2,0.416,45.0,54
041335,SOUTHWEST REGIONAL MEDICAL CENTER LLC,AR,Critical Access Hospitals,Average,74.57,72.88,-1.69,0,51956,16.2,0.416,25.0,54
043300,ARKANSAS CHILDREN'S HOSPITAL,AR,Childrens,Average,72.31,72.88,0.57,1,51956,16.2,0.416,336.0,54
043301,"ARKANSAS CHILDREN'S NORTHWEST, INC",AR,Childrens,Average,74.62,72.88,-1.74,0,51956,16.2,0.416,26.0,54
044004,VISTA HEALTH FAYETTEVILLE,AR,Psychiatric,Average,72.79,72.88,0.09,1,51956,16.2,0.416,114.0,54
044005,BRIDGEWAY HOSPITAL,AR,Psychiatric,Average,72.74,72.88,0.14,1,51956,16.2,0.416,127.0,54
044006,VALLEY BEHAVIORAL HEALTH SYSTEM,AR,Psychiatric,Average,72.79,72.88,0.09,1,51956,16.2,0.416,114.0,54
044007,RIVENDELL BEHAVIORAL HEALTH SERVICES,AR,Psychiatric,Average,72.85,72.88,0.03,1,51956,16.2,0.416,80.0,54
044011,ARKANSAS STATE HOSPITAL,AR,Psychiatric,Average,72.58,72.88,0.3,1,51956,16.2,0.416,321.0,54
044017,UNITED METHODIST BEHAVIORAL HOSPITAL,AR,Psychiatric,Average,72.96,72.88,-0.08,0,51956,16.2,0.416,60.0,54
044019,SPRINGWOODS BEHAVIORAL HEALTH SERVICES,AR,Psychiatric,Average,72.85,72.88,0.03,1,51956,16.2,0.416,80.0,54
044020,RIVERVIEW BEHAVIORAL HEALTH,AR,Psychiatric,Average,72.84,72.88,0.04,1,51956,16.2,0.416,62.0,54
044021,PERIMETER BEHAVIORAL HOSPITAL OF WEST MEMPHIS,AR,Psychiatric,Average,72.88,72.88,-0.0,0,51956,16.2,0.416,54.0,54
044022,CONWAY BEHAVIORAL HEALTH,AR,Psychiatric,Average,72.85,72.88,0.03,1,51956,16.2,0.416,80.0,54
050002,ST ROSE HOSPITAL,CA,Acute Care Hospitals,Low Performer,64.55,67.0,2.45,1,85301,11.8,0.248,129.0,95
050006,PROVIDENCE ST JOSEPH HOSPITAL,CA,Acute Care Hospitals,High Performer,67.5,65.25,-2.25,0,85301,11.8,0.248,140.0,95
050007,PENINSULA MEDICAL CENTER,CA,Acute Care Hospitals,High Performer,72.42,73.62,1.2,1,85301,11.8,0.248,301.0,95
050008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,CA,Acute Care Hospitals,Average,68.24,69.5,1.26,1,85301,11.8,0.248,153.0,95
050009,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,CA,Acute Care Hospitals,High Performer,69.26,68.38,-0.88,0,85301,11.8,0.248,171.0,95
050013,ADVENTIST HEALTH ST HELENA,CA,Acute Care Hospitals,High Performer,70.8,70.62,-0.18,0,85301,11.8,0.248,181.0,95
050014,SUTTER AMADOR HOSPITAL,CA,Acute Care Hospitals,High Performer,74.95,77.12,2.17,1,85301,11.8,0.248,52.0,95
050017,MERCY GENERAL HOSPITAL,CA,Acute Care Hospitals,Average,71.05,74.12,3.07,1,85301,11.8,0.248,419.0,95
050022,RIVERSIDE COMMUNITY HOSPITAL,CA,Acute Care Hospitals,Low Performer,63.13,64.0,0.87,1,85301,11.8,0.248,517.0,95
050024,PARADISE VALLEY HOSPITAL,CA,Acute Care Hospitals,Average,65.9,65.0,-0.9,0,85301,11.8,0.248,237.0,95
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CA,Acute Care Hospitals,High Performer,72.16,70.88,-1.28,0,85301,11.8,0.248,600.0,95
050026,GROSSMONT HOSPITAL,CA,Acute Care Hospitals,High Performer,70.12,69.88,-0.24,0,85301,11.8,0.248,536.0,95
050028,MAD RIVER COMMUNITY HOSPITAL,CA,Acute Care Hospitals,Low Performer,70.99,73.12,2.13,1,85301,11.8,0.248,80.0,95
050030,OROVILLE HOSPITAL,CA,Acute Care Hospitals,Low Performer,53.5,50.0,-3.5,0,85301,11.8,0.248,153.0,95
050036,BAKERSFIELD MEMORIAL HOSPITAL,CA,Acute Care Hospitals,Average,69.54,69.62,0.08,1,85301,11.8,0.248,421.0,95
050038,SANTA CLARA VALLEY MEDICAL CENTER,CA,Acute Care Hospitals,Low Performer,65.74,66.88,1.14,1,85301,11.8,0.248,1337.0,95
050039,ENLOE HEALTH,CA,Acute Care Hospitals,Average,67.86,66.75,-1.11,0,85301,11.8,0.248,298.0,95
050040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,CA,Acute Care Hospitals,Low Performer,66.7,69.25,2.55,1,85301,11.8,0.248,324.0,95
050042,ST ELIZABETH COMMUNITY HOSPITAL,CA,Acute Care Hospitals,High Performer,72.59,71.75,-0.84,0,85301,11.8,0.248,76.0,95
050043,ALTA BATES SUMMIT MEDICAL CENTER,CA,Acute Care Hospitals,High Performer,71.98,72.12,0.14,1,85301,11.8,0.248,569.0,95
050045,EL CENTRO REGIONAL MEDICAL CENTER,CA,Acute Care Hospitals,Low Performer,60.75,59.5,-1.25,0,85301,11.8,0.248,161.0,95
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,CA,Acute Care Hospitals,Average,68.48,72.12,3.64,1,85301,11.8,0.248,608.0,95
050054,SAN GORGONIO MEMORIAL HOSPITAL,CA,Acute Care Hospitals,Average,68.89,67.25,-1.64,0,85301,11.8,0.248,79.0,95
050055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,CA,Acute Care Hospitals,High Performer,68.65,75.0,6.35,1,85301,11.8,0.248,120.0,95
050056,ANTELOPE VALLEY HOSPITAL,CA,Acute Care Hospitals,Low Performer,60.79,59.62,-1.17,0,85301,11.8,0.248,341.0,95
050057,KAWEAH HEALTH MEDICAL CENTER,CA,Acute Care Hospitals,Average,67.96,67.12,-0.84,0,85301,11.8,0.248,480.0,95
050058,GLENDALE MEM HOSPITAL & HLTH CENTER,CA,Acute Care Hospitals,High Performer,69.98,69.38,-0.6,0,85301,11.8,0.248,334.0,95
050060,COMMUNITY REGIONAL MEDICAL CENTER,CA,Acute Care Hospitals,Low Performer,62.16,68.12,5.96,1,85301,11.8,0.248,794.0,95
050063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,CA,Acute Care Hospitals,Average,65.81,60.5,-5.31,0,85301,11.8,0.248,345.0,95
050067,OAK VALLEY HOSPITAL DISTRICT,CA,Acute Care Hospitals,Low Performer,69.89,72.88,2.99,1,85301,11.8,0.248,144.0,95
050069,PROVIDENCE ST. JOSEPH HOSPITAL,CA,Acute Care Hospitals,High Performer,69.31,66.75,-2.56,0,85301,11.8,0.248,462.0,95
050070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,CA,Acute Care Hospitals,High Performer,72.81,70.38,-2.43,0,85301,11.8,0.248,120.0,95
050071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,CA,Acute Care Hospitals,Low Performer,66.87,69.88,3.01,1,85301,11.8,0.248,327.0,95
050072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CA,Acute Care Hospitals,Average,71.34,65.75,-5.59,0,85301,11.8,0.248,362.0,95
050073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,CA,Acute Care Hospitals,Low Performer,69.92,72.62,2.7,1,85301,11.8,0.248,475.0,95
050075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,CA,Acute Care Hospitals,Low Performer,66.83,68.5,1.67,1,85301,11.8,0.248,396.0,95
050076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,CA,Acute Care Hospitals,High Performer,72.37,67.75,-4.62,0,85301,11.8,0.248,239.0,95
050077,SCRIPPS MERCY HOSPITAL,CA,Acute Care Hospitals,High Performer,69.83,68.88,-0.95,0,85301,11.8,0.248,700.0,95
050078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,CA,Acute Care Hospitals,High Performer,70.92,73.75,2.83,1,85301,11.8,0.248,387.0,95
050082,ST JOHNS REGIONAL MEDICAL CENTER,CA,Acute Care Hospitals,High Performer,69.48,68.75,-0.73,0,85301,11.8,0.248,265.0,95
050084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,CA,Acute Care Hospitals,Average,67.53,66.88,-0.65,0,85301,11.8,0.248,335.0,95
050089,COMMUNITY HOSPITAL OF SAN BERNARDINO,CA,Acute Care Hospitals,Average,68.9,69.0,0.1,1,85301,11.8,0.248,347.0,95
050090,SONOMA VALLEY HOSPITAL,CA,Acute Care Hospitals,Low Performer,71.24,76.0,4.76,1,85301,11.8,0.248,83.0,95
050091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,CA,Acute Care Hospitals,Low Performer,58.31,60.75,2.44,1,85301,11.8,0.248,81.0,95
